"reason","institution","removed_path","kept_path","removed_name","kept_name","bytes","sha256"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 2026년 1차 한국은행 울산본부 외부연구용역 공모 안내문.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 2026년 1차 한국은행 울산본부 외부연구용역 공모 안내문.pdf","(붙임) 2026년 1차 한국은행 울산본부 외부연구용역 공모 안내문.hwp","(붙임) 2026년 1차 한국은행 울산본부 외부연구용역 공모 안내문.pdf","121344","1dc0a2a70b1745afbc21c2bc4ca251ba36fbb3df2342469ad7ebd8297fc5f805"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 2026년 6월 강원 영동지역 소비자동향조사 결과_f.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 2026년 6월 강원 영동지역 소비자동향조사 결과_f.pdf","(붙임) 2026년 6월 강원 영동지역 소비자동향조사 결과_f.hwp","(붙임) 2026년 6월 강원 영동지역 소비자동향조사 결과_f.pdf","577024","2523111f6bc809309a3ae3fd3a9cdde6aaef2b25b3ac095e332863d330a6318d"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 2026년 6월 기업경기조사표.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 2026년 6월 기업경기조사표.pdf","(붙임) 2026년 6월 기업경기조사표.hwp","(붙임) 2026년 6월 기업경기조사표.pdf","293376","a22220154256ea9b433590980ee5a796d3208825a08d89ed1b73d0b5620dde35"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 「포항본부 지방중소기업지원 프로그램 운용기준」 전문.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 「포항본부 지방중소기업지원 프로그램 운용기준」 전문.pdf","(붙임) 「포항본부 지방중소기업지원 프로그램 운용기준」 전문.hwp","(붙임) 「포항본부 지방중소기업지원 프로그램 운용기준」 전문.pdf","73728","17dab762b9b597641e0615a51025f61f97a6ac5c24b3ab831507b299399e9dea"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 「프로젝트 한강」 2단계(Phase II) 본격 추진_f.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 「프로젝트 한강」 2단계(Phase II) 본격 추진_f.pdf","(붙임) 「프로젝트 한강」 2단계(Phase II) 본격 추진_f.hwp","(붙임) 「프로젝트 한강」 2단계(Phase II) 본격 추진_f.pdf","83456","2df7793f6439f34b5af17e248767825d073aa7d18b362e23caf7a5add8417e7e"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 전문(2403)_f.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 전문(2403)_f.pdf","(붙임) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 전문(2403)_f.hwp","(붙임) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 전문(2403)_f.pdf","82944","ae1239724e6cd2496a7ce89cfedcb017ff4240f28fd979b76e30ca180ef886f5"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 단기 통계조사보조원 지원.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 단기 통계조사보조원 지원.pdf","(붙임) 단기 통계조사보조원 지원.hwp","(붙임) 단기 통계조사보조원 지원.pdf","50688","4524526d54ed109b939c40f9e3ba66d464e3f5237e909983efe9397b00bb6454"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 부동산 매각 공고(안).hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 부동산 매각 공고(안).pdf","(붙임) 부동산 매각 공고(안).hwp","(붙임) 부동산 매각 공고(안).pdf","91648","c493c556bd9fa3212f40ab07d096f3cd6c90b783e716db3fd3ef683cc3ebbcc9"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 소비자동향조사표 26.6월.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 소비자동향조사표 26.6월.pdf","(붙임) 소비자동향조사표 26.6월.hwp","(붙임) 소비자동향조사표 26.6월.pdf","200192","06cce0cbb433b72e8607bc4388abf9e6014e8b2e92add418dd989f91a31f7a62"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 지원서 양식(개인정보수집이용동의서 포함).hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 지원서 양식(개인정보수집이용동의서 포함).pdf","(붙임) 지원서 양식(개인정보수집이용동의서 포함).hwp","(붙임) 지원서 양식(개인정보수집이용동의서 포함).pdf","57344","0e8790078265dc4e91a6284d3de8a6a8004f88e239d10ada8edd150ac21485f5"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 포항본부 지방중소기업지원 프로그램 운용기준_전문.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 포항본부 지방중소기업지원 프로그램 운용기준_전문.pdf","(붙임) 포항본부 지방중소기업지원 프로그램 운용기준_전문.hwp","(붙임) 포항본부 지방중소기업지원 프로그램 운용기준_전문.pdf","111104","73f6f39a8e54f72de6241d38849149a404ad509b4a829a0d62c0cba130725e0b"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 포항본부 지방중소기업지원 프로그램 운용기준_전문_f.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 포항본부 지방중소기업지원 프로그램 운용기준_전문_f.pdf","(붙임) 포항본부 지방중소기업지원 프로그램 운용기준_전문_f.hwp","(붙임) 포항본부 지방중소기업지원 프로그램 운용기준_전문_f.pdf","115200","6111783f92b81a84ca62f6c10dd52c3b1c5225534a006c4f081e66581dcd9666"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 한국은행 경기본부 외부연구용역 공모 안내.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임) 한국은행 경기본부 외부연구용역 공모 안내.pdf","(붙임) 한국은행 경기본부 외부연구용역 공모 안내.hwp","(붙임) 한국은행 경기본부 외부연구용역 공모 안내.pdf","125440","a4a8b937fb806d152d4afdb1671fc60a97f02dfcd191e99e888fff36e638ec17"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임)2026년 5월호 제주지역 경제동향.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임)2026년 5월호 제주지역 경제동향.pdf","(붙임)2026년 5월호 제주지역 경제동향.hwp","(붙임)2026년 5월호 제주지역 경제동향.pdf","658944","94c9a72dbe78f77ba945d71bff25afbc3db4735245cd4491aca1eaf4893ede93"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임)6월 소비자동향조사표.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임)6월 소비자동향조사표.pdf","(붙임)6월 소비자동향조사표.hwp","(붙임)6월 소비자동향조사표.pdf","277504","15c86d8f51d2fb3315f516a67550bcb00f05701a8568f8422543b78ad34b9fb8"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임)한국은행 인천본부 외부연구용역 공모 안내문.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임)한국은행 인천본부 외부연구용역 공모 안내문.pdf","(붙임)한국은행 인천본부 외부연구용역 공모 안내문.hwp","(붙임)한국은행 인천본부 외부연구용역 공모 안내문.pdf","70656","2da3b610bad03e5427cd80335d91c9d39698a827e01c04b9a8c0cafd143e768d"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임)한국은행 제주본부 외부연구용역 공모 안내.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임)한국은행 제주본부 외부연구용역 공모 안내.pdf","(붙임)한국은행 제주본부 외부연구용역 공모 안내.hwp","(붙임)한국은행 제주본부 외부연구용역 공모 안내.pdf","62464","0a53a56b723ec6bf4e1bfeb9b8c6907a3c481280f7df62b12fa31ffcaf3e916e"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 경기본부 중소기업 지원자금 운용기준」 주요 개정 내용.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 경기본부 중소기업 지원자금 운용기준」 주요 개정 내용.pdf","(붙임1) 「한국은행 경기본부 중소기업 지원자금 운용기준」 주요 개정 내용.hwp","(붙임1) 「한국은행 경기본부 중소기업 지원자금 운용기준」 주요 개정 내용.pdf","49664","f96e79c0ec59cc27009ba8b7a62a7c3b811e72e0fac3d1bacb25afbddd3a0a31"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 경남본부 중소기업 지원자금 운용기준」 개정 주요내용_f.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 경남본부 중소기업 지원자금 운용기준」 개정 주요내용_f.pdf","(붙임1) 「한국은행 경남본부 중소기업 지원자금 운용기준」 개정 주요내용_f.hwp","(붙임1) 「한국은행 경남본부 중소기업 지원자금 운용기준」 개정 주요내용_f.pdf","90624","f814d6955f3f00c09343c412f8bd9a15e34e7caa26ca735d0d09fc277357251c"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 경남본부 중소기업 지원자금 운용기준」 개정(안).hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 경남본부 중소기업 지원자금 운용기준」 개정(안).pdf","(붙임1) 「한국은행 경남본부 중소기업 지원자금 운용기준」 개정(안).hwp","(붙임1) 「한국은행 경남본부 중소기업 지원자금 운용기준」 개정(안).pdf","35328","3688b243e19d807504705be55959bd8cb286ed4f48d6fd98cbbc30ad0c996504"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 경남본부 중소기업 지원자금 운용기준」 주요개정 내용.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 경남본부 중소기업 지원자금 운용기준」 주요개정 내용.pdf","(붙임1) 「한국은행 경남본부 중소기업 지원자금 운용기준」 주요개정 내용.hwp","(붙임1) 「한국은행 경남본부 중소기업 지원자금 운용기준」 주요개정 내용.pdf","61440","7cf34069f6ba627bd48754a597f650b2bb0e5db41591fe92009bbaf0c8201327"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 경남본부 지방중소기업 지원자금 운용기준」 주요개정 내용.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 경남본부 지방중소기업 지원자금 운용기준」 주요개정 내용.pdf","(붙임1) 「한국은행 경남본부 지방중소기업 지원자금 운용기준」 주요개정 내용.hwp","(붙임1) 「한국은행 경남본부 지방중소기업 지원자금 운용기준」 주요개정 내용.pdf","55296","8c75f92ca9994b19b5a702628a826d5cc79ade4d328f38612e7668cbc462d552"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 경남본부 지방중소기업지원 프로그램 운용기준」 개정내용.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 경남본부 지방중소기업지원 프로그램 운용기준」 개정내용.pdf","(붙임1) 「한국은행 경남본부 지방중소기업지원 프로그램 운용기준」 개정내용.hwp","(붙임1) 「한국은행 경남본부 지방중소기업지원 프로그램 운용기준」 개정내용.pdf","53248","39150309c473347d314b0f86eb018da1b09e0a05b7d7a40e9103c6cf3876b19b"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 경남본부 지방중소기업지원 프로그램 운용기준」 개정안 신구조문대비표.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 경남본부 지방중소기업지원 프로그램 운용기준」 개정안 신구조문대비표.pdf","(붙임1) 「한국은행 경남본부 지방중소기업지원 프로그램 운용기준」 개정안 신구조문대비표.hwp","(붙임1) 「한국은행 경남본부 지방중소기업지원 프로그램 운용기준」 개정안 신구조문대비표.pdf","78848","7ca9c6cae1441cce29ecb59b56c45f98cc9b721ef5bc2002e6919a6eba004a1d"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 대구경북본부 중소기업 지원자금 운용기준」 주요 개정내용.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 대구경북본부 중소기업 지원자금 운용기준」 주요 개정내용.pdf","(붙임1) 「한국은행 대구경북본부 중소기업 지원자금 운용기준」 주요 개정내용.hwp","(붙임1) 「한국은행 대구경북본부 중소기업 지원자금 운용기준」 주요 개정내용.pdf","71168","7940a4a12dde60647122e9303834a0d8c2d00c0e8dc93f44615dee8f2fb345b3"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 대구경북본부 중소기업 지원자금 운용기준」 주요 개정내용_F.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 대구경북본부 중소기업 지원자금 운용기준」 주요 개정내용_F.pdf","(붙임1) 「한국은행 대구경북본부 중소기업 지원자금 운용기준」 주요 개정내용_F.hwp","(붙임1) 「한국은행 대구경북본부 중소기업 지원자금 운용기준」 주요 개정내용_F.pdf","35840","ca9ea276808ad165df0946b06a4c80252002bdbcbc029116cd30a868b7027b0d"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 대전세종충남본부 중소기업 지원자금 운용기준」 개정(안)(230330)_게시f.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 대전세종충남본부 중소기업 지원자금 운용기준」 개정(안)(230330)_게시f.pdf","(붙임1) 「한국은행 대전세종충남본부 중소기업 지원자금 운용기준」 개정(안)(230330)_게시f.hwp","(붙임1) 「한국은행 대전세종충남본부 중소기업 지원자금 운용기준」 개정(안)(230330)_게시f.pdf","58880","130cc4eb94af6881ad23e889eb2bf2796c34de54022f84bb9fa8963f58cb1216"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 대전세종충남본부 중소기업 지원자금 운용기준」 개정(안)(2305)_게시.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 대전세종충남본부 중소기업 지원자금 운용기준」 개정(안)(2305)_게시.pdf","(붙임1) 「한국은행 대전세종충남본부 중소기업 지원자금 운용기준」 개정(안)(2305)_게시.hwp","(붙임1) 「한국은행 대전세종충남본부 중소기업 지원자금 운용기준」 개정(안)(2305)_게시.pdf","84480","c82df6f149d610905a8f449df2dfc39cf17c0279f1d21ebef75bb10b3c8cee6c"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 대전세종충남본부 중소기업 지원자금 운용기준」 개정(안)(2308)_게시.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 대전세종충남본부 중소기업 지원자금 운용기준」 개정(안)(2308)_게시.pdf","(붙임1) 「한국은행 대전세종충남본부 중소기업 지원자금 운용기준」 개정(안)(2308)_게시.hwp","(붙임1) 「한국은행 대전세종충남본부 중소기업 지원자금 운용기준」 개정(안)(2308)_게시.pdf","47616","91222424f40b865a41e3ef7a977586dcce8348f5b5edb2656d06d31fdd73ba8b"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 대전세종충남본부 중소기업 지원자금 운용기준」 개정(안)(231205)_게시.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 대전세종충남본부 중소기업 지원자금 운용기준」 개정(안)(231205)_게시.pdf","(붙임1) 「한국은행 대전세종충남본부 중소기업 지원자금 운용기준」 개정(안)(231205)_게시.hwp","(붙임1) 「한국은행 대전세종충남본부 중소기업 지원자금 운용기준」 개정(안)(231205)_게시.pdf","52224","ce4a642e79301379f790ce95e791ead09362b16907cb4351a78e7a1dd899e5a9"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 개정(안)(2408)_게시.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 개정(안)(2408)_게시.pdf","(붙임1) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 개정(안)(2408)_게시.hwp","(붙임1) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 개정(안)(2408)_게시.pdf","33280","0ef97df246551781582556dabe6ccac966ee1571756b8e2eb7046e95e3090fc4"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 개정(안)(2506)_게시_f.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 개정(안)(2506)_게시_f.pdf","(붙임1) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 개정(안)(2506)_게시_f.hwp","(붙임1) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 개정(안)(2506)_게시_f.pdf","100864","8acd66ca124c98119209f7f68887d34c229511d59346499dc56aa73b196a1686"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 개정(안)(2508)_게시_f.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 개정(안)(2508)_게시_f.pdf","(붙임1) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 개정(안)(2508)_게시_f.hwp","(붙임1) 「한국은행 대전세종충남본부 지방중소기업지원 프로그램 운용기준」 개정(안)(2508)_게시_f.pdf","96768","892c99ecd2706ed40cb4e7b97db0b91e0ca9b7ddfe0a1ba23d6ad17543115f61"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 인천본부 중소기업 지원자금 운용기준」 주요 개정 내용.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 「한국은행 인천본부 중소기업 지원자금 운용기준」 주요 개정 내용.pdf","(붙임1) 「한국은행 인천본부 중소기업 지원자금 운용기준」 주요 개정 내용.hwp","(붙임1) 「한국은행 인천본부 중소기업 지원자금 운용기준」 주요 개정 내용.pdf","120320","9b33a29961f95f2d42b0a5285296ee5efbeb47105550d5b9d1d885a4d0b13508"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 신구조문대비표.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 신구조문대비표.pdf","(붙임1) 신구조문대비표.hwp","(붙임1) 신구조문대비표.pdf","110592","78d53198794cfb4f3ac2fce62d172905212168f8d9bed5f678f4ed4a718eac66"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 주요 개정내용.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 주요 개정내용.pdf","(붙임1) 주요 개정내용.hwp","(붙임1) 주요 개정내용.pdf","81920","ad9c25eac3ff2bcbf7b11f6b55779299a6db2b43bc6264c3e9702dfad789a2f9"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 채용 안내.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 채용 안내.pdf","(붙임1) 채용 안내.hwp","(붙임1) 채용 안내.pdf","70656","4dcd5515173af507c8c53d37a98d974f3e394ea394cc0d343140cc9270ac7f4e"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 한국은행 강릉본부 중소기업 지원자금 운용기준 개정.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 한국은행 강릉본부 중소기업 지원자금 운용기준 개정.pdf","(붙임1) 한국은행 강릉본부 중소기업 지원자금 운용기준 개정.hwp","(붙임1) 한국은행 강릉본부 중소기업 지원자금 운용기준 개정.pdf","64000","1c2aed496430da05d8c70eb5c193f73cdd74c02ee0dcc032a9310bd5783aaf37"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 한국은행 강릉본부 중소기업 지원자금 운용기준 개정_f.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 한국은행 강릉본부 중소기업 지원자금 운용기준 개정_f.pdf","(붙임1) 한국은행 강릉본부 중소기업 지원자금 운용기준 개정_f.hwp","(붙임1) 한국은행 강릉본부 중소기업 지원자금 운용기준 개정_f.pdf","59904","332b88567f6c8356649e2b36ae603424d67ed25d971ad7d050425ec7eefc5564"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 한국은행 강릉본부 중소기업지원자금 운용기준 개정안_f.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 한국은행 강릉본부 중소기업지원자금 운용기준 개정안_f.pdf","(붙임1) 한국은행 강릉본부 중소기업지원자금 운용기준 개정안_f.hwp","(붙임1) 한국은행 강릉본부 중소기업지원자금 운용기준 개정안_f.pdf","68608","e59291d942e4e66e8c53f631680c48839be2af80fc7a33771c58bb3ad92ff92e"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 한국은행 광주전남본부 지방중소기업지원 프로그램 운용기준 주요 개정 내용.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 한국은행 광주전남본부 지방중소기업지원 프로그램 운용기준 주요 개정 내용.pdf","(붙임1) 한국은행 광주전남본부 지방중소기업지원 프로그램 운용기준 주요 개정 내용.hwp","(붙임1) 한국은행 광주전남본부 지방중소기업지원 프로그램 운용기준 주요 개정 내용.pdf","44544","d9f75a263a82abb2412681d751ef3ce534de4e05fdd61c232ae378d1e07c5039"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 한국은행 목포본부 중소기업 지원자금 운용기준 개정(안)_f.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 한국은행 목포본부 중소기업 지원자금 운용기준 개정(안)_f.pdf","(붙임1) 한국은행 목포본부 중소기업 지원자금 운용기준 개정(안)_f.hwp","(붙임1) 한국은행 목포본부 중소기업 지원자금 운용기준 개정(안)_f.pdf","114688","26b0f46246ba579a2770938bcf85ce66efeeb261539a3dbc977d92656590c9f0"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 한국은행 목포본부 중소기업 지원자금 운용기준 개정(안)_게시용.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 한국은행 목포본부 중소기업 지원자금 운용기준 개정(안)_게시용.pdf","(붙임1) 한국은행 목포본부 중소기업 지원자금 운용기준 개정(안)_게시용.hwp","(붙임1) 한국은행 목포본부 중소기업 지원자금 운용기준 개정(안)_게시용.pdf","62464","e9e0c11f52807ee5a79717846d62320830485da0b04b2423fd71bb01329c1515"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 한국은행 목포본부 중소기업 지원자금 운용기준 개정.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 한국은행 목포본부 중소기업 지원자금 운용기준 개정.pdf","(붙임1) 한국은행 목포본부 중소기업 지원자금 운용기준 개정.hwp","(붙임1) 한국은행 목포본부 중소기업 지원자금 운용기준 개정.pdf","56320","3ffdae5472ad844aa1a46caa6cd7c36b18e2ea33ed16e08877693cd0229c69d7"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 한국은행 목포본부 중소기업 지원자금 운용기준 개정_f.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 한국은행 목포본부 중소기업 지원자금 운용기준 개정_F.pdf","(붙임1) 한국은행 목포본부 중소기업 지원자금 운용기준 개정_f.hwp","(붙임1) 한국은행 목포본부 중소기업 지원자금 운용기준 개정_F.pdf","55808","4cab646f7d1bef183cc08c5384c11f7c1e44a6584533877742c3a075c08c4d46"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 한국은행 목포본부 지방중소기업지원 프로그램 운용기준 개정(안).hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1) 한국은행 목포본부 지방중소기업지원 프로그램 운용기준 개정(안).pdf","(붙임1) 한국은행 목포본부 지방중소기업지원 프로그램 운용기준 개정(안).hwp","(붙임1) 한국은행 목포본부 지방중소기업지원 프로그램 운용기준 개정(안).pdf","83968","e81189737066a90ea8776f0bdd486cbf51bf96c14ce26ee964dbc9c1ced7aa55"
"same_title_different_format","한국은행","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1)2020년6월「한국은행 강원본부 중소기업 지원자금 운용기준」 개정내용.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\한국은행\(붙임1)2020년6월「한국은행 강원본부 중소기업 지원자금 운용기준」 개정내용.pdf","(붙임1)2020년6월「한국은행 강원본부 중소기업 지원자금 운용기준」 개정내용.hwp","(붙임1)2020년6월「한국은행 강원본부 중소기업 지원자금 운용기준」 개정내용.pdf","27648","0e73a61b1c391c1d84a6384c08ad82e9aefb2e462852eb672bc4044f4f399e05"
